
Timestamp,Count,Incomming,Outgoing
2025-10-06 18:12:00,160,8,10
2025-10-06 18:13:00,153,4,11
2025-10-06 18:14:00,154,1,0
2025-10-06 18:15:00,150,4,8
2025-10-06 18:16:00,156,7,1
2025-10-06 18:17:00,160,4,0
2025-10-06 18:18:00,164,4,0
2025-10-06 18:19:00,164,0,0
2025-10-06 18:20:00,169,5,0
2025-10-06 18:21:00,170,6,5
2025-10-06 18:22:00,171,8,7
2025-10-06 18:23:00,172,6,5
2025-10-06 18:24:00,165,2,9
2025-10-06 18:25:00,168,4,1
2025-10-06 18:26:00,165,5,8
2025-10-06 18:27:00,164,9,10
2025-10-06 18:28:00,157,2,9
2025-10-06 18:29:00,156,7,8
2025-10-06 18:30:00,148,5,13
2025-10-06 18:31:00,153,6,1
2025-10-06 18:32:00,159,8,2
2025-10-06 18:33:00,159,7,7
2025-10-06 18:34:00,155,1,5
2025-10-06 18:35:00,152,2,5
2025-10-06 18:36:00,152,7,7
2025-10-06 18:37:00,153,5,4
2025-10-06 18:38:00,146,2,9
2025-10-06 18:39:00,148,2,0
2025-10-06 18:40:00,144,3,7
2025-10-06 18:41:00,149,9,4
2025-10-06 18:42:00,148,5,6
2025-10-06 18:43:00,147,7,8
2025-10-06 18:44:00,150,7,4
2025-10-06 18:45:00,150,1,1
2025-10-06 18:46:00,148,2,4
2025-10-06 18:47:00,149,8,7
2025-10-06 18:48:00,147,2,4
2025-10-06 18:49:00,152,9,4
2025-10-06 18:50:00,153,1,0
2025-10-06 18:51:00,149,1,5
2025-10-06 18:52:00,148,5,6
2025-10-06 18:53:00,143,3,8
2025-10-06 18:54:00,138,1,6
2025-10-06 18:55:00,137,1,2
2025-10-06 18:56:00,137,4,4
2025-10-06 18:57:00,141,9,5
2025-10-06 18:58:00,139,7,9
2025-10-06 18:59:00,146,9,2
2025-10-06 19:00:00,148,9,7
2025-10-06 19:01:00,150,7,5
2025-10-06 19:02:00,145,1,6
2025-10-06 19:03:00,145,8,8
2025-10-06 19:04:00,142,4,7
2025-10-06 19:05:00,141,0,1
2025-10-06 19:06:00,145,6,2
2025-10-06 19:07:00,140,2,7
2025-10-06 19:08:00,136,1,5
2025-10-06 19:09:00,135,1,2
2025-10-06 19:10:00,133,0,2
2025-10-06 19:11:00,133,3,3
2025-10-06 19:12:00,136,12,9
2025-10-06 19:13:00,139,8,5
2025-10-06 19:14:00,141,9,7
2025-10-06 19:15:00,143,9,7
2025-10-06 19:16:00,151,9,1
2025-10-06 19:17:00,149,0,2
2025-10-06 19:18:00,142,1,8
2025-10-06 19:19:00,141,1,2
2025-10-06 19:20:00,136,4,9
2025-10-06 19:21:00,140,5,1
2025-10-06 19:22:00,147,8,1
2025-10-06 19:23:00,153,11,5
2025-10-06 19:24:00,152,2,3
2025-10-06 19:25:00,159,8,1
2025-10-06 19:26:00,165,7,1
2025-10-06 19:27:00,172,11,4
2025-10-06 19:28:00,173,10,9
2025-10-06 19:29:00,172,6,7
2025-10-06 19:30:00,168,5,9
2025-10-06 19:31:00,160,1,9
2025-10-06 19:32:00,165,12,7
2025-10-06 19:33:00,169,5,1
2025-10-06 19:34:00,164,3,8
2025-10-06 19:35:00,162,2,4
2025-10-06 19:36:00,169,7,0
2025-10-06 19:37:00,169,6,6
2025-10-06 19:38:00,176,9,2
2025-10-06 19:39:00,184,9,1
2025-10-06 19:40:00,194,11,1
2025-10-06 19:41:00,200,6,0
2025-10-06 19:42:00,203,6,3
2025-10-06 19:43:00,196,5,12
2025-10-06 19:44:00,190,2,8
2025-10-06 19:45:00,190,9,9
2025-10-06 19:46:00,182,1,9
2025-10-06 19:47:00,179,6,9
2025-10-06 19:48:00,190,11,0
2025-10-06 19:49:00,190,1,1
2025-10-06 19:50:00,193,4,1
2025-10-06 19:51:00,194,5,4
2025-10-06 19:52:00,201,12,5
2025-10-06 19:53:00,206,13,8
2025-10-06 19:54:00,198,3,11
2025-10-06 19:55:00,199,3,2
2025-10-06 19:56:00,195,4,8
2025-10-06 19:57:00,195,7,7
2025-10-06 19:58:00,190,6,11
2025-10-06 19:59:00,188,8,10
2025-10-06 20:00:00,182,0,6
2025-10-06 20:01:00,177,0,5
2025-10-06 20:02:00,176,0,1
2025-10-06 20:03:00,164,0,12
2025-10-06 20:04:00,159,0,5
2025-10-06 20:05:00,157,1,3
2025-10-06 20:06:00,155,0,2
2025-10-06 20:07:00,148,0,7
2025-10-06 20:08:00,142,0,6
2025-10-06 20:09:00,133,0,9
2025-10-06 20:10:00,124,0,9
2025-10-06 20:11:00,113,0,11
2025-10-06 20:12:00,107,0,6
2025-10-06 20:13:00,101,0,6
2025-10-06 20:14:00,96,0,5
2025-10-06 20:15:00,95,1,2
2025-10-06 20:16:00,86,0,9
2025-10-06 20:17:00,86,1,1
2025-10-06 20:18:00,80,0,6
2025-10-06 20:19:00,69,0,11
2025-10-06 20:20:00,69,1,1
2025-10-06 20:21:00,66,1,4
2025-10-06 20:22:00,61,0,5
2025-10-06 20:23:00,49,0,12
2025-10-06 20:24:00,36,0,13
2025-10-06 20:25:00,33,0,3
2025-10-06 20:26:00,31,1,3
2025-10-06 20:27:00,28,1,4
2025-10-06 20:28:00,22,1,7
2025-10-06 20:29:00,16,0,6
2025-10-06 20:30:00,8,0,8
2025-10-06 20:31:00,8,0,0
2025-10-06 20:32:00,8,0,0
2025-10-06 20:33:00,9,1,0
2025-10-06 20:34:00,9,0,0
2025-10-06 20:35:00,10,1,0
2025-10-06 20:36:00,9,0,1
2025-10-06 20:37:00,9,0,0
2025-10-06 20:38:00,9,0,0
2025-10-06 20:39:00,9,0,0
2025-10-06 20:40:00,9,0,0
2025-10-06 20:41:00,9,0,0
2025-10-06 20:42:00,9,0,0
2025-10-06 20:43:00,10,1,0
2025-10-06 20:44:00,11,1,0
2025-10-06 20:45:00,11,0,0
2025-10-06 20:46:00,11,1,1
2025-10-06 20:47:00,11,0,0
2025-10-06 20:48:00,10,0,1
2025-10-06 20:49:00,10,0,0
2025-10-06 20:50:00,10,0,0
2025-10-06 20:51:00,9,0,1
2025-10-06 20:52:00,8,0,1
2025-10-06 20:53:00,8,0,0
2025-10-06 20:54:00,8,0,0
2025-10-06 20:55:00,8,0,0
2025-10-06 20:56:00,8,0,0
2025-10-06 20:57:00,7,0,1
2025-10-06 20:58:00,6,0,1
2025-10-06 20:59:00,0,0,6
2025-10-07 5:00:00,0,0,0
2025-10-07 5:01:00,1,1,0
2025-10-07 5:02:00,5,4,0
2025-10-07 5:03:00,8,3,0
2025-10-07 5:04:00,9,1,0
2025-10-07 5:05:00,12,3,0
2025-10-07 5:06:00,13,1,0
2025-10-07 5:07:00,15,2,0
2025-10-07 5:08:00,16,1,0
2025-10-07 5:09:00,18,2,0
2025-10-07 5:10:00,20,2,0
2025-10-07 5:11:00,21,1,0
2025-10-07 5:12:00,22,1,0
2025-10-07 5:13:00,22,0,0
2025-10-07 5:14:00,26,4,0
2025-10-07 5:15:00,28,2,0
2025-10-07 5:16:00,31,3,0
2025-10-07 5:17:00,34,3,0
2025-10-07 5:18:00,36,2,0
2025-10-07 5:19:00,40,4,0
2025-10-07 5:20:00,42,2,0
2025-10-07 5:21:00,43,1,0
2025-10-07 5:22:00,46,3,0
2025-10-07 5:23:00,46,0,0
2025-10-07 5:24:00,47,1,0
2025-10-07 5:25:00,50,3,0
2025-10-07 5:26:00,54,4,0
2025-10-07 5:27:00,55,1,0
2025-10-07 5:28:00,56,1,0
2025-10-07 5:29:00,59,3,0
2025-10-07 5:30:00,62,3,0
2025-10-07 5:31:00,67,5,0
2025-10-07 5:32:00,67,1,1
2025-10-07 5:33:00,67,4,4
2025-10-07 5:34:00,69,5,3
2025-10-07 5:35:00,71,3,1
2025-10-07 5:36:00,69,1,3
2025-10-07 5:37:00,70,2,1
2025-10-07 5:38:00,72,4,2
2025-10-07 5:39:00,72,1,1
2025-10-07 5:40:00,74,4,2
2025-10-07 5:41:00,76,4,2
2025-10-07 5:42:00,77,2,1
2025-10-07 5:43:00,78,2,1
2025-10-07 5:44:00,80,2,0
2025-10-07 5:45:00,78,2,4
2025-10-07 5:46:00,80,4,2
2025-10-07 5:47:00,81,4,3
2025-10-07 5:48:00,80,2,3
2025-10-07 5:49:00,81,3,2
2025-10-07 5:50:00,81,4,4
2025-10-07 5:51:00,83,4,2
2025-10-07 5:52:00,87,5,1
2025-10-07 5:53:00,84,0,3
2025-10-07 5:54:00,88,4,0
2025-10-07 5:55:00,88,1,1
2025-10-07 5:56:00,86,1,3
2025-10-07 5:57:00,83,1,4
2025-10-07 5:58:00,86,4,1
2025-10-07 5:59:00,88,3,1
2025-10-07 6:00:00,87,2,3
2025-10-07 6:01:00,93,9,3
2025-10-07 6:02:00,95,7,5
2025-10-07 6:03:00,99,5,1
2025-10-07 6:04:00,99,4,4
2025-10-07 6:05:00,105,11,5
2025-10-07 6:06:00,108,6,3
2025-10-07 6:07:00,118,11,1
2025-10-07 6:08:00,125,9,2
2025-10-07 6:09:00,122,1,4
2025-10-07 6:10:00,130,9,1
2025-10-07 6:11:00,133,7,4
2025-10-07 6:12:00,131,2,4
2025-10-07 6:13:00,137,8,2
2025-10-07 6:14:00,139,4,2
2025-10-07 6:15:00,139,2,2
2025-10-07 6:16:00,145,8,2
2025-10-07 6:17:00,146,5,4
2025-10-07 6:18:00,143,1,4
2025-10-07 6:19:00,144,3,2
2025-10-07 6:20:00,150,9,3
2025-10-07 6:21:00,152,6,4
2025-10-07 6:22:00,149,1,4
2025-10-07 6:23:00,150,6,5
2025-10-07 6:24:00,152,2,0
2025-10-07 6:25:00,159,11,4
2025-10-07 6:26:00,162,4,1
2025-10-07 6:27:00,172,11,1
2025-10-07 6:28:00,181,10,1
2025-10-07 6:29:00,185,8,4
2025-10-07 6:30:00,188,6,3
2025-10-07 6:31:00,194,8,2
2025-10-07 6:32:00,196,11,9
2025-10-07 6:33:00,191,2,7
2025-10-07 6:34:00,189,3,5
2025-10-07 6:35:00,196,11,4
2025-10-07 6:36:00,193,8,11
2025-10-07 6:37:00,188,1,6
2025-10-07 6:38:00,181,4,11
2025-10-07 6:39:00,177,5,9
2025-10-07 6:40:00,181,5,1
2025-10-07 6:41:00,176,4,9
2025-10-07 6:42:00,176,7,7
2025-10-07 6:43:00,177,3,2
2025-10-07 6:44:00,175,6,8
2025-10-07 6:45:00,181,10,4
2025-10-07 6:46:00,181,2,2
2025-10-07 6:47:00,177,4,8
2025-10-07 6:48:00,180,8,5
2025-10-07 6:49:00,191,12,1
2025-10-07 6:50:00,196,8,3
2025-10-07 6:51:00,197,10,9
2025-10-07 6:52:00,199,8,6
2025-10-07 6:53:00,208,10,1
2025-10-07 6:54:00,210,8,6
2025-10-07 6:55:00,212,4,2
2025-10-07 6:56:00,204,3,11
2025-10-07 6:57:00,212,12,4
2025-10-07 6:58:00,210,9,11
2025-10-07 6:59:00,211,11,10
2025-10-07 7:00:00,209,6,8
2025-10-07 7:01:00,217,14,6
2025-10-07 7:02:00,214,5,8
2025-10-07 7:03:00,215,12,11
2025-10-07 7:04:00,225,12,2
2025-10-07 7:05:00,236,14,3
2025-10-07 7:06:00,231,6,11
2025-10-07 7:07:00,235,12,8
2025-10-07 7:08:00,235,1,1
2025-10-07 7:09:00,243,12,4
2025-10-07 7:10:00,248,10,5
2025-10-07 7:11:00,250,7,5
2025-10-07 7:12:00,253,7,4
2025-10-07 7:13:00,251,5,7
2025-10-07 7:14:00,260,12,3
2025-10-07 7:15:00,261,7,6
2025-10-07 7:16:00,262,11,10
2025-10-07 7:17:00,260,0,2
2025-10-07 7:18:00,259,3,4
2025-10-07 7:19:00,263,12,8
2025-10-07 7:20:00,252,1,12
2025-10-07 7:21:00,244,0,8
2025-10-07 7:22:00,240,6,10
2025-10-07 7:23:00,246,14,8
2025-10-07 7:24:00,240,4,10
2025-10-07 7:25:00,240,8,8
2025-10-07 7:26:00,239,3,4
2025-10-07 7:27:00,246,10,3
2025-10-07 7:28:00,242,8,12
2025-10-07 7:29:00,241,8,9
2025-10-07 7:30:00,236,6,11
2025-10-07 7:31:00,236,6,6
2025-10-07 7:32:00,223,1,14
2025-10-07 7:33:00,231,13,5
2025-10-07 7:34:00,228,9,12
2025-10-07 7:35:00,220,4,12
2025-10-07 7:36:00,217,11,14
2025-10-07 7:37:00,224,13,6
2025-10-07 7:38:00,226,14,12
2025-10-07 7:39:00,237,12,1
2025-10-07 7:40:00,227,2,12
2025-10-07 7:41:00,225,8,10
2025-10-07 7:42:00,228,10,7
2025-10-07 7:43:00,224,3,7
2025-10-07 7:44:00,232,13,5
2025-10-07 7:45:00,226,6,12
2025-10-07 7:46:00,226,7,7
2025-10-07 7:47:00,227,12,11
2025-10-07 7:48:00,235,8,0
2025-10-07 7:49:00,240,8,3
2025-10-07 7:50:00,240,12,12
2025-10-07 7:51:00,248,9,1
2025-10-07 7:52:00,252,4,0
2025-10-07 7:53:00,251,5,6
2025-10-07 7:54:00,247,10,14
2025-10-07 7:55:00,253,10,4
2025-10-07 7:56:00,253,8,8
2025-10-07 7:57:00,262,12,3
2025-10-07 7:58:00,266,14,10
2025-10-07 7:59:00,259,1,8
2025-10-07 8:00:00,269,18,8
2025-10-07 8:01:00,266,3,6
2025-10-07 8:02:00,263,3,6
2025-10-07 8:03:00,272,10,1
2025-10-07 8:04:00,276,17,13
2025-10-07 8:05:00,286,19,9
2025-10-07 8:06:00,289,7,4
2025-10-07 8:07:00,285,7,11
2025-10-07 8:08:00,290,18,13
2025-10-07 8:09:00,282,6,14
2025-10-07 8:10:00,279,9,12
2025-10-07 8:11:00,281,4,2
2025-10-07 8:12:00,284,11,8
2025-10-07 8:13:00,283,9,10
2025-10-07 8:14:00,293,13,3
2025-10-07 8:15:00,293,13,13
2025-10-07 8:16:00,289,2,6
2025-10-07 8:17:00,285,3,7
2025-10-07 8:18:00,285,12,12
2025-10-07 8:19:00,288,11,8
2025-10-07 8:20:00,293,13,8
2025-10-07 8:21:00,288,7,12
2025-10-07 8:22:00,284,5,9
2025-10-07 8:23:00,297,17,4
2025-10-07 8:24:00,295,3,5
2025-10-07 8:25:00,294,9,10
2025-10-07 8:26:00,294,10,10
2025-10-07 8:27:00,289,3,8
2025-10-07 8:28:00,283,6,12
2025-10-07 8:29:00,280,11,14
2025-10-07 8:30:00,280,1,1
2025-10-07 8:31:00,266,4,18
2025-10-07 8:32:00,265,2,3
2025-10-07 8:33:00,270,8,3
2025-10-07 8:34:00,268,8,10
2025-10-07 8:35:00,270,19,17
2025-10-07 8:36:00,262,11,19
2025-10-07 8:37:00,272,17,7
2025-10-07 8:38:00,270,5,7
2025-10-07 8:39:00,263,11,18
2025-10-07 8:40:00,274,17,6
2025-10-07 8:41:00,284,19,9
2025-10-07 8:42:00,291,11,4
2025-10-07 8:43:00,291,11,11
2025-10-07 8:44:00,289,7,9
2025-10-07 8:45:00,280,4,13
2025-10-07 8:46:00,284,17,13
2025-10-07 8:47:00,290,8,2
2025-10-07 8:48:00,302,15,3
2025-10-07 8:49:00,293,3,12
2025-10-07 8:50:00,282,0,11
2025-10-07 8:51:00,277,8,13
2025-10-07 8:52:00,271,1,7
2025-10-07 8:53:00,270,4,5
2025-10-07 8:54:00,272,19,17
2025-10-07 8:55:00,274,5,3
2025-10-07 8:56:00,268,3,9
2025-10-07 8:57:00,276,18,10
2025-10-07 8:58:00,284,11,3
2025-10-07 8:59:00,292,14,6
2025-10-07 9:00:00,283,2,11
2025-10-07 9:01:00,288,6,1
2025-10-07 9:02:00,292,8,4
2025-10-07 9:03:00,304,14,2
2025-10-07 9:04:00,302,6,8
2025-10-07 9:05:00,298,4,8
2025-10-07 9:06:00,287,8,19
2025-10-07 9:07:00,277,1,11
2025-10-07 9:08:00,275,15,17
2025-10-07 9:09:00,280,10,5
2025-10-07 9:10:00,273,4,11
2025-10-07 9:11:00,271,15,17
2025-10-07 9:12:00,257,5,19
2025-10-07 9:13:00,257,11,11
2025-10-07 9:14:00,263,17,11
2025-10-07 9:15:00,275,19,7
2025-10-07 9:16:00,271,0,4
2025-10-07 9:17:00,270,16,17
2025-10-07 9:18:00,265,3,8
2025-10-07 9:19:00,260,10,15
2025-10-07 9:20:00,265,8,3
2025-10-07 9:21:00,274,9,0
2025-10-07 9:22:00,267,1,8
2025-10-07 9:23:00,284,18,1
2025-10-07 9:24:00,288,8,4
2025-10-07 9:25:00,282,13,19
2025-10-07 9:26:00,279,2,5
2025-10-07 9:27:00,289,13,3
2025-10-07 9:28:00,282,11,18
2025-10-07 9:29:00,276,5,11
2025-10-07 9:30:00,263,1,14
2025-10-07 9:31:00,280,19,2
2025-10-07 9:32:00,289,15,6
2025-10-07 9:33:00,289,8,8
2025-10-07 9:34:00,288,13,14
2025-10-07 9:35:00,302,20,6
2025-10-07 9:36:00,302,4,4
2025-10-07 9:37:00,311,17,8
2025-10-07 9:38:00,311,1,1
2025-10-07 9:39:00,310,14,15
2025-10-07 9:40:00,309,9,10
2025-10-07 9:41:00,311,6,4
2025-10-07 9:42:00,310,14,15
2025-10-07 9:43:00,323,18,5
2025-10-07 9:44:00,314,2,11
2025-10-07 9:45:00,315,18,17
2025-10-07 9:46:00,297,1,19
2025-10-07 9:47:00,297,0,0
2025-10-07 9:48:00,282,1,16
2025-10-07 9:49:00,281,2,3
2025-10-07 9:50:00,276,5,10
2025-10-07 9:51:00,271,3,8
2025-10-07 9:52:00,272,10,9
2025-10-07 9:53:00,290,19,1
2025-10-07 9:54:00,289,17,18
2025-10-07 9:55:00,287,6,8
2025-10-07 9:56:00,283,9,13
2025-10-07 9:57:00,290,9,2
2025-10-07 9:58:00,293,16,13
2025-10-07 9:59:00,295,13,11
2025-10-07 10:00:00,294,4,5
2025-10-07 10:01:00,294,1,1
2025-10-07 10:02:00,288,13,19
2025-10-07 10:03:00,290,17,15
2025-10-07 10:04:00,297,15,8
2025-10-07 10:05:00,292,8,13
2025-10-07 10:06:00,280,8,20
2025-10-07 10:07:00,285,9,4
2025-10-07 10:08:00,283,15,17
2025-10-07 10:09:00,290,8,1
2025-10-07 10:10:00,279,3,14
2025-10-07 10:11:00,276,6,9
2025-10-07 10:12:00,282,12,6
2025-10-07 10:13:00,278,10,14
2025-10-07 10:14:00,274,14,18
2025-10-07 10:15:00,278,6,2
2025-10-07 10:16:00,271,11,18
2025-10-07 10:17:00,286,16,1
2025-10-07 10:18:00,292,6,0
2025-10-07 10:19:00,302,11,1
2025-10-07 10:20:00,312,12,2
2025-10-07 10:21:00,308,1,5
2025-10-07 10:22:00,306,1,3
2025-10-07 10:23:00,306,10,10
2025-10-07 10:24:00,300,13,19
2025-10-07 10:25:00,295,12,17
2025-10-07 10:26:00,303,14,6
2025-10-07 10:27:00,305,11,9
2025-10-07 10:28:00,313,17,9
2025-10-07 10:29:00,314,17,16
2025-10-07 10:30:00,316,15,13
2025-10-07 10:31:00,323,11,4
2025-10-07 10:32:00,326,4,1
2025-10-07 10:33:00,323,10,13
2025-10-07 10:34:00,321,15,17
2025-10-07 10:35:00,311,5,15
2025-10-07 10:36:00,315,12,8
2025-10-07 10:37:00,324,17,8
2025-10-07 10:38:00,315,0,9
2025-10-07 10:39:00,302,2,15
2025-10-07 10:40:00,302,8,8
2025-10-07 10:41:00,300,1,3
2025-10-07 10:42:00,295,1,6
2025-10-07 10:43:00,299,16,12
2025-10-07 10:44:00,297,8,10
2025-10-07 10:45:00,287,4,14
2025-10-07 10:46:00,281,0,6
2025-10-07 10:47:00,277,7,11
2025-10-07 10:48:00,278,17,16
2025-10-07 10:49:00,280,8,6
2025-10-07 10:50:00,286,17,11
2025-10-07 10:51:00,284,10,12
2025-10-07 10:52:00,297,14,1
2025-10-07 10:53:00,311,15,1
2025-10-07 10:54:00,309,8,10
2025-10-07 10:55:00,309,13,13
2025-10-07 10:56:00,306,9,12
2025-10-07 10:57:00,295,3,14
2025-10-07 10:58:00,287,3,11
2025-10-07 10:59:00,288,18,17
2025-10-07 11:00:00,282,11,17
2025-10-07 11:01:00,274,7,15
2025-10-07 11:02:00,264,1,11
2025-10-07 11:03:00,265,5,4
2025-10-07 11:04:00,258,3,10
2025-10-07 11:05:00,257,14,15
2025-10-07 11:06:00,258,6,5
2025-10-07 11:07:00,254,8,12
2025-10-07 11:08:00,244,7,17
2025-10-07 11:09:00,247,3,0
2025-10-07 11:10:00,257,12,2
2025-10-07 11:11:00,261,12,8
2025-10-07 11:12:00,270,10,1
2025-10-07 11:13:00,275,6,1
2025-10-07 11:14:00,264,5,16
2025-10-07 11:15:00,265,9,8
2025-10-07 11:16:00,273,12,4
2025-10-07 11:17:00,287,14,0
2025-10-07 11:18:00,293,13,7
2025-10-07 11:19:00,290,14,17
2025-10-07 11:20:00,294,12,8
2025-10-07 11:21:00,289,12,17
2025-10-07 11:22:00,280,1,10
2025-10-07 11:23:00,276,10,14
2025-10-07 11:24:00,267,6,15
2025-10-07 11:25:00,269,10,8
2025-10-07 11:26:00,256,0,13
2025-10-07 11:27:00,250,3,9
2025-10-07 11:28:00,260,13,3
2025-10-07 11:29:00,264,7,3
2025-10-07 11:30:00,262,16,18
2025-10-07 11:31:00,255,4,11
2025-10-07 11:32:00,258,10,7
2025-10-07 11:33:00,264,7,1
2025-10-07 11:34:00,266,7,5
2025-10-07 11:35:00,278,15,3
2025-10-07 11:36:00,268,4,14
2025-10-07 11:37:00,268,6,6
2025-10-07 11:38:00,264,4,8
2025-10-07 11:39:00,267,10,7
2025-10-07 11:40:00,270,6,3
2025-10-07 11:41:00,262,4,12
2025-10-07 11:42:00,255,5,12
2025-10-07 11:43:00,252,7,10
2025-10-07 11:44:00,256,10,6
2025-10-07 11:45:00,251,0,5
2025-10-07 11:46:00,257,15,9
2025-10-07 11:47:00,250,5,12
2025-10-07 11:48:00,242,6,14
2025-10-07 11:49:00,244,15,13
2025-10-07 11:50:00,231,1,14
2025-10-07 11:51:00,223,4,12
2025-10-07 11:52:00,215,4,12
2025-10-07 11:53:00,225,11,1
2025-10-07 11:54:00,226,11,10
2025-10-07 11:55:00,234,14,6
2025-10-07 11:56:00,236,12,10
2025-10-07 11:57:00,236,0,0
2025-10-07 11:58:00,235,2,3
2025-10-07 11:59:00,223,1,13
2025-10-07 12:00:00,219,3,7
2025-10-07 12:01:00,204,1,16
2025-10-07 12:02:00,203,3,4
2025-10-07 12:03:00,207,14,10
2025-10-07 12:04:00,214,14,7
2025-10-07 12:05:00,224,17,7
2025-10-07 12:06:00,216,7,15
2025-10-07 12:07:00,214,2,4
2025-10-07 12:08:00,212,4,6
2025-10-07 12:09:00,212,4,4
2025-10-07 12:10:00,215,13,10
2025-10-07 12:11:00,215,6,6
2025-10-07 12:12:00,222,11,4
2025-10-07 12:13:00,231,14,5
2025-10-07 12:14:00,226,2,7
2025-10-07 12:15:00,222,6,10
2025-10-07 12:16:00,226,4,0
2025-10-07 12:17:00,215,4,15
2025-10-07 12:18:00,220,10,5
2025-10-07 12:19:00,231,17,6
2025-10-07 12:20:00,218,2,15
2025-10-07 12:21:00,221,4,1
2025-10-07 12:22:00,235,18,4
2025-10-07 12:23:00,246,15,4
2025-10-07 12:24:00,240,5,11
2025-10-07 12:25:00,242,13,11
2025-10-07 12:26:00,236,8,14
2025-10-07 12:27:00,240,16,12
2025-10-07 12:28:00,248,8,0
2025-10-07 12:29:00,254,8,2
2025-10-07 12:30:00,263,10,1
2025-10-07 12:31:00,265,5,3
2025-10-07 12:32:00,278,14,1
2025-10-07 12:33:00,279,4,3
2025-10-07 12:34:00,266,1,14
2025-10-07 12:35:00,262,10,14
2025-10-07 12:36:00,258,13,17
2025-10-07 12:37:00,256,5,7
2025-10-07 12:38:00,255,1,2
2025-10-07 12:39:00,254,3,4
2025-10-07 12:40:00,262,12,4
2025-10-07 12:41:00,257,8,13
2025-10-07 12:42:00,260,9,6
2025-10-07 12:43:00,259,10,11
2025-10-07 12:44:00,262,17,14
2025-10-07 12:45:00,265,5,2
2025-10-07 12:46:00,265,6,6
2025-10-07 12:47:00,264,3,4
2025-10-07 12:48:00,267,7,4
2025-10-07 12:49:00,270,13,10
2025-10-07 12:50:00,267,14,17
2025-10-07 12:51:00,268,3,2
2025-10-07 12:52:00,266,2,4
2025-10-07 12:53:00,253,5,18
2025-10-07 12:54:00,256,18,15
2025-10-07 12:55:00,257,6,5
2025-10-07 12:56:00,262,18,13
2025-10-07 12:57:00,271,17,8
2025-10-07 12:58:00,269,14,16
2025-10-07 12:59:00,262,1,8
2025-10-07 13:00:00,258,4,8
2025-10-07 13:01:00,248,0,10
2025-10-07 13:02:00,255,12,5
2025-10-07 13:03:00,245,4,14
2025-10-07 13:04:00,245,4,4
2025-10-07 13:05:00,253,9,1
2025-10-07 13:06:00,243,0,10
2025-10-07 13:07:00,235,5,13
2025-10-07 13:08:00,240,10,5
2025-10-07 13:09:00,245,6,1
2025-10-07 13:10:00,254,12,3
2025-10-07 13:11:00,253,11,12
2025-10-07 13:12:00,256,11,8
2025-10-07 13:13:00,258,11,9
2025-10-07 13:14:00,257,9,10
2025-10-07 13:15:00,248,8,17
2025-10-07 13:16:00,255,12,5
2025-10-07 13:17:00,253,4,6
2025-10-07 13:18:00,252,2,3
2025-10-07 13:19:00,246,1,7
2025-10-07 13:20:00,242,9,13
2025-10-07 13:21:00,231,3,14
2025-10-07 13:22:00,234,6,3
2025-10-07 13:23:00,234,2,2
2025-10-07 13:24:00,238,9,5
2025-10-07 13:25:00,220,0,18
2025-10-07 13:26:00,218,4,6
2025-10-07 13:27:00,204,4,18
2025-10-07 13:28:00,191,4,17
2025-10-07 13:29:00,177,0,14
2025-10-07 13:30:00,187,11,1
2025-10-07 13:31:00,185,2,4
2025-10-07 13:32:00,192,7,0
2025-10-07 13:33:00,188,8,12
2025-10-07 13:34:00,191,7,4
2025-10-07 13:35:00,195,8,4
2025-10-07 13:36:00,193,7,9
2025-10-07 13:37:00,198,5,0
2025-10-07 13:38:00,197,4,5
2025-10-07 13:39:00,196,9,10
2025-10-07 13:40:00,195,5,6
2025-10-07 13:41:00,193,10,12
2025-10-07 13:42:00,183,1,11
2025-10-07 13:43:00,178,6,11
2025-10-07 13:44:00,171,4,11
2025-10-07 13:45:00,168,6,9
2025-10-07 13:46:00,170,10,8
2025-10-07 13:47:00,160,2,12
2025-10-07 13:48:00,160,4,4
2025-10-07 13:49:00,162,4,2
2025-10-07 13:50:00,169,8,1
2025-10-07 13:51:00,165,5,9
2025-10-07 13:52:00,165,3,3
2025-10-07 13:53:00,162,3,6
2025-10-07 13:54:00,162,2,2
2025-10-07 13:55:00,156,3,9
2025-10-07 13:56:00,159,3,0
2025-10-07 13:57:00,158,3,4
2025-10-07 13:58:00,158,4,4
2025-10-07 13:59:00,162,8,4
2025-10-07 14:00:00,163,1,0
2025-10-07 14:01:00,152,0,11
2025-10-07 14:02:00,151,1,2
2025-10-07 14:03:00,153,9,7
2025-10-07 14:04:00,148,3,8
2025-10-07 14:05:00,142,1,7
2025-10-07 14:06:00,146,12,8
2025-10-07 14:07:00,144,5,7
2025-10-07 14:08:00,143,4,5
2025-10-07 14:09:00,145,6,4
2025-10-07 14:10:00,142,6,9
2025-10-07 14:11:00,142,5,5
2025-10-07 14:12:00,138,6,10
2025-10-07 14:13:00,150,13,1
2025-10-07 14:14:00,145,1,6
2025-10-07 14:15:00,144,3,4
2025-10-07 14:16:00,151,13,6
2025-10-07 14:17:00,145,4,10
2025-10-07 14:18:00,154,11,2
2025-10-07 14:19:00,156,6,4
2025-10-07 14:20:00,160,8,4
2025-10-07 14:21:00,158,6,8
2025-10-07 14:22:00,161,8,5
2025-10-07 14:23:00,168,10,3
2025-10-07 14:24:00,179,14,3
2025-10-07 14:25:00,185,8,2
2025-10-07 14:26:00,194,12,3
